# EulerBlock derivatives output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil

# Grid size (ii, jj)
      61      49

# Derivatives with respect to the following function (f)
cl_jlow 

# df/dMach_inf
 1.74752293E+00

# df/dalpha_inf [rad]
 1.18397604E+01

# Nodal derivatives
# i, j, X, Y, df/dX, df/dY
      58 ,       14 ,  1.03231934E+00 ,  1.07226961E-01 , -3.81458500E-04 ,  2.26121659E-04
      59 ,       14 ,  1.05908756E+00 ,  7.60844301E-02 , -2.35941363E-03 ,  7.19207986E-04
      60 ,       14 ,  1.07563801E+00 ,  3.76389486E-02 , -8.07211534E-04 , -4.82474376E-03
      61 ,       14 ,  1.07723369E+00 , -3.63675096E-03 , -6.00171878E-02 , -1.01417844E-02
       1 ,       15 ,  1.09174669E+00 , -4.19622547E-03 ,  4.56115839E-02 , -1.58048853E-02
       2 ,       15 ,  1.08632488E+00 , -4.90060372E-02 ,  6.81043555E-03 ,  6.05680787E-03
       3 ,       15 ,  1.06615899E+00 , -8.96558186E-02 ,  2.73397662E-03 ,  1.17830898E-03
       4 ,       15 ,  1.03615155E+00 , -1.22104411E-01 ,  1.40295127E-03 , -9.11568000E-04
       5 ,       15 ,  1.00110854E+00 , -1.46232076E-01 , -2.01162821E-04 ,  1.73195573E-03
       6 ,       15 ,  9.63882519E-01 , -1.63794658E-01 ,  2.30123291E-04 , -9.04452526E-05
       7 ,       15 ,  9.25584999E-01 , -1.76754708E-01 ,  3.26829184E-04 , -4.37711681E-05
       8 ,       15 ,  8.86342665E-01 , -1.86663268E-01 ,  1.64050138E-04 ,  7.63710262E-05
       9 ,       15 ,  8.45866876E-01 , -1.94607807E-01 ,  7.01544402E-05 ,  1.00819838E-04
      10 ,       15 ,  8.03769622E-01 , -2.01315366E-01 ,  6.75900772E-05 ,  5.38839340E-05
      11 ,       15 ,  7.59721923E-01 , -2.07251466E-01 ,  1.00700585E-04 , -2.51869513E-04
      12 ,       15 ,  7.13529905E-01 , -2.12683232E-01 ,  5.90473852E-05 ,  4.27788232E-04
      13 ,       15 ,  6.65166415E-01 , -2.17715789E-01 , -9.73257321E-05 ,  3.16045756E-05
      14 ,       15 ,  6.14775990E-01 , -2.22317859E-01 ,  4.66103563E-05 ,  4.74897194E-05
      15 ,       15 ,  5.62663389E-01 , -2.26348734E-01 ,  2.49911097E-05 ,  4.54218563E-05
      16 ,       15 ,  5.09272401E-01 , -2.29592404E-01 ,  8.18427184E-05 ,  6.88060589E-05
      17 ,       15 ,  4.55158020E-01 , -2.31798321E-01 , -3.26159476E-05 ,  1.47110624E-04
      18 ,       15 ,  4.00951337E-01 , -2.32723309E-01 ,  3.16537303E-04 ,  1.40174921E-04
      19 ,       15 ,  3.47314148E-01 , -2.32165861E-01 , -2.01984199E-04 , -3.70851040E-04
      20 ,       15 ,  2.94881208E-01 , -2.29983127E-01 ,  9.31571713E-05 , -1.03823596E-04
      21 ,       15 ,  2.44193033E-01 , -2.26082823E-01 , -6.33826643E-05 , -8.00952063E-05
      22 ,       15 ,  1.95630309E-01 , -2.20387097E-01 , -1.42129334E-04 , -4.80660939E-05
      23 ,       15 ,  1.49368997E-01 , -2.12771262E-01 , -2.37911747E-04 , -2.95233029E-05
      24 ,       15 ,  1.05378840E-01 , -2.02983994E-01 ,  1.14236547E-04 ,  1.03868980E-04
      25 ,       15 ,  6.34867027E-02 , -1.90555504E-01 , -1.07993269E-04 , -1.52194526E-04
      26 ,       15 ,  2.35268670E-02 , -1.74701603E-01 ,  4.31726699E-05 , -3.73621228E-05
      27 ,       15 , -1.43896415E-02 , -1.54252226E-01 ,  8.55985765E-05 ,  9.77934546E-05
      28 ,       15 , -4.94533314E-02 , -1.27701835E-01 , -9.80469341E-04 ,  2.47609344E-04
      29 ,       15 , -7.96402537E-02 , -9.36032109E-02 ,  6.59663879E-03 ,  3.78516185E-03
      30 ,       15 , -1.01480880E-01 , -5.15579917E-02 , -1.70362633E-02 , -8.99124473E-04
      31 ,       15 , -1.10909966E-01 , -3.54686950E-03 ,  9.78382974E-03 , -9.82533521E-03
      32 ,       15 , -1.05489548E-01 ,  4.58234590E-02 ,  3.73255853E-04 ,  3.85725814E-03
      33 ,       15 , -8.61333139E-02 ,  9.12171918E-02 ,  6.92816090E-04 ,  9.48211531E-04
      34 ,       15 , -5.63905468E-02 ,  1.29229954E-01 ,  1.12893457E-03 ,  7.74580396E-04
      35 ,       15 , -2.01821571E-02 ,  1.59137503E-01 ,  1.88930064E-04 ,  6.78985262E-04
      36 ,       15 ,  1.96749394E-02 ,  1.81906580E-01 ,  8.39425662E-04 , -1.67287242E-05
      37 ,       15 ,  6.16688956E-02 ,  1.99031324E-01 , -1.10528301E-04 ,  1.24804661E-04
      38 ,       15 ,  1.05206100E-01 ,  2.11894427E-01 , -8.70765920E-04 , -1.10150631E-04
      39 ,       15 ,  1.50180817E-01 ,  2.21568052E-01 , -3.65403056E-04 , -3.47763543E-04
      40 ,       15 ,  1.96673064E-01 ,  2.28818372E-01 , -2.00394328E-04 , -1.97773696E-04
      41 ,       15 ,  2.44770803E-01 ,  2.34168654E-01 , -7.53178873E-05 ,  2.15917412E-04
      42 ,       15 ,  2.94477162E-01 ,  2.37963880E-01 ,  1.95789617E-04 ,  4.17144484E-04
      43 ,       15 ,  3.45671280E-01 ,  2.40422945E-01 ,  3.94348960E-05 ,  1.14453150E-04
      44 ,       15 ,  3.98102575E-01 ,  2.41679115E-01 , -1.91402032E-06 ,  1.86543266E-04
      45 ,       15 ,  4.51405241E-01 ,  2.41811849E-01 , -3.66566339E-04 ,  2.36782530E-04
      46 ,       15 ,  5.05124323E-01 ,  2.40871557E-01 , -1.31305745E-04 , -1.19666668E-04
      47 ,       15 ,  5.58748398E-01 ,  2.38896955E-01 ,  4.10524704E-04 , -9.31638294E-05
      48 ,       15 ,  6.11746905E-01 ,  2.35923483E-01 ,  9.64399173E-05 , -2.94273750E-05
      49 ,       15 ,  6.63611847E-01 ,  2.31981176E-01 , -1.48510632E-04 ,  4.32241858E-07
      50 ,       15 ,  7.13903263E-01 ,  2.27081175E-01 , -1.44317728E-04 , -1.41885421E-05
      51 ,       15 ,  7.62295177E-01 ,  2.21191257E-01 , -1.98183072E-04 , -6.25718816E-06
      52 ,       15 ,  8.08614203E-01 ,  2.14201443E-01 , -2.18903120E-04 , -3.47430751E-04
      53 ,       15 ,  8.52858061E-01 ,  2.05879650E-01 , -2.88647825E-04 ,  7.59783484E-05
      54 ,       15 ,  8.95177156E-01 ,  1.95814098E-01 , -3.81216973E-04 ,  8.15474291E-04
      55 ,       15 ,  9.35796609E-01 ,  1.83336149E-01 , -1.05450003E-03 , -2.19236314E-04
      56 ,       15 ,  9.74840981E-01 ,  1.67423882E-01 , -2.28977252E-04 , -2.64624918E-04
      57 ,       15 ,  1.01199519E+00 ,  1.46628600E-01 ,  4.85330153E-04 , -3.71312368E-04
      58 ,       15 ,  1.04593160E+00 ,  1.19194272E-01 , -3.24177151E-04 ,  2.66672998E-04
      59 ,       15 ,  1.07362533E+00 ,  8.37685731E-02 , -2.20552773E-03 ,  8.00796234E-04
      60 ,       15 ,  1.09034545E+00 ,  4.10922458E-02 , -1.45867831E-03 , -4.78047513E-03
      61 ,       15 ,  1.09174669E+00 , -4.19622547E-03 , -5.02057592E-02 , -9.18392707E-03
       1 ,       16 ,  1.10862189E+00 , -4.80923894E-03 ,  3.86458198E-02 , -1.10883902E-02
       2 ,       16 ,  1.10321356E+00 , -5.38966784E-02 ,  5.66709823E-03 ,  3.32227130E-03
       3 ,       16 ,  1.08266978E+00 , -9.90329047E-02 ,  3.52635411E-03 , -4.27481329E-04
       4 ,       16 ,  1.05155932E+00 , -1.36004657E-01 ,  9.92509355E-04 , -1.28475754E-03
       5 ,       16 ,  1.01469299E+00 , -1.64245437E-01 , -5.98470431E-05 ,  1.65648986E-03
       6 ,       16 ,  9.75240469E-01 , -1.85228327E-01 , -1.20556575E-04 ,  9.82706646E-05
       7 ,       16 ,  9.34667547E-01 , -2.00879863E-01 ,  2.04743141E-04 ,  2.93458732E-05
       8 ,       16 ,  8.93349734E-01 , -2.12843894E-01 ,  1.61702929E-04 ,  4.78307221E-05
       9 ,       16 ,  8.51130067E-01 , -2.22326352E-01 ,  8.56927754E-05 ,  6.26697968E-05
      10 ,       16 ,  8.07664393E-01 , -2.30155518E-01 ,  7.10458031E-05 ,  1.79563899E-05
      11 ,       16 ,  7.62607963E-01 , -2.36874884E-01 ,  1.16842680E-04 , -3.47320533E-04
      12 ,       16 ,  7.15712503E-01 , -2.42813363E-01 ,  9.01895036E-05 ,  4.61082924E-04
      13 ,       16 ,  6.66874978E-01 , -2.48129617E-01 , -1.45850685E-04 ,  2.07001797E-05
      14 ,       16 ,  6.16157570E-01 , -2.52841833E-01 ,  1.65828397E-05 ,  5.21902991E-05
      15 ,       16 ,  5.63787851E-01 , -2.56854574E-01 ,  5.73646722E-06 ,  4.92974509E-05
      16 ,       16 ,  5.10143908E-01 , -2.59989879E-01 ,  9.38960841E-05 ,  6.35338766E-05
      17 ,       16 ,  4.55726845E-01 , -2.62023789E-01 , -2.96012383E-05 ,  9.82329341E-05
      18 ,       16 ,  4.01121143E-01 , -2.62724094E-01 ,  4.57366739E-04 ,  8.17406936E-05
      19 ,       16 ,  3.46942517E-01 , -2.61881281E-01 , -2.04988306E-04 , -2.58055139E-04
      20 ,       16 ,  2.93774779E-01 , -2.59323531E-01 ,  1.09164483E-04 , -1.01835321E-04
      21 ,       16 ,  2.42102307E-01 , -2.54908437E-01 , -1.78303886E-05 , -7.54943794E-05
      22 ,       16 ,  1.92251581E-01 , -2.48488576E-01 , -1.12912339E-04 , -3.06556935E-05
      23 ,       16 ,  1.44360495E-01 , -2.39853056E-01 , -2.66046976E-04 , -8.07734962E-05
      24 ,       16 ,  9.83951029E-02 , -2.28650476E-01 ,  8.78973056E-05 ,  9.20740693E-05
      25 ,       16 ,  5.42321468E-02 , -2.14300346E-01 , -1.98830454E-04 , -9.63218315E-06
      26 ,       16 ,  1.18282427E-02 , -1.95906759E-01 , -3.05655238E-06 ,  4.24045333E-05
      27 ,       16 , -2.84963705E-02 , -1.72216142E-01 ,  1.32759510E-04 ,  7.37188875E-05
      28 ,       16 , -6.56472599E-02 , -1.41729155E-01 , -1.28331676E-03 , -3.01522408E-04
      29 ,       16 , -9.73202381E-02 , -1.03167060E-01 ,  5.74405902E-03 ,  2.41644591E-03
      30 ,       16 , -1.19929642E-01 , -5.64468609E-02 , -1.42169536E-02 , -3.72276491E-04
      31 ,       16 , -1.29542211E-01 , -3.81124987E-03 ,  9.32990767E-03 , -5.98740908E-03
      32 ,       16 , -1.23883624E-01 ,  5.01051221E-02 , -1.41383974E-04 ,  3.12890857E-03
      33 ,       16 , -1.03818681E-01 ,  1.00039519E-01 ,  4.75230017E-04 ,  7.39447663E-04
      34 ,       16 , -7.27453471E-02 ,  1.42457814E-01 ,  5.42557972E-04 ,  5.75973135E-04
      35 ,       16 , -3.46097784E-02 ,  1.76354681E-01 ,  7.30675525E-04 ,  4.27436479E-04
      36 ,       16 ,  7.54764160E-03 ,  2.02488939E-01 ,  2.98743565E-04 ,  3.22000180E-04
      37 ,       16 ,  5.19374439E-02 ,  2.22303686E-01 , -1.16519950E-04 ,  1.73631221E-04
      38 ,       16 ,  9.77425736E-02 ,  2.37241222E-01 , -9.73266119E-04 , -4.54817958E-05
      39 ,       16 ,  1.44719068E-01 ,  2.48476329E-01 , -7.06340953E-04 , -2.35633253E-04
      40 ,       16 ,  1.92884197E-01 ,  2.56879420E-01 , -3.25370137E-04 , -2.58392262E-04
      41 ,       16 ,  2.42318672E-01 ,  2.63063739E-01 ,  6.37302141E-05 , -9.48216401E-05
      42 ,       16 ,  2.93054916E-01 ,  2.67447465E-01 ,  6.57374085E-04 , -5.53001958E-05
      43 ,       16 ,  3.45022159E-01 ,  2.70307800E-01 ,  3.01570359E-04 , -2.24055051E-04
      44 ,       16 ,  3.98028521E-01 ,  2.71823435E-01 , -4.37221741E-05 ,  9.35547286E-05
      45 ,       16 ,  4.51767532E-01 ,  2.72107147E-01 , -3.57754083E-04 ,  1.72442922E-04
      46 ,       16 ,  5.05840868E-01 ,  2.71230197E-01 , -8.73099188E-05 , -1.54216676E-05
      47 ,       16 ,  5.59791894E-01 ,  2.69238686E-01 ,  3.91639611E-04 , -8.89834915E-05
      48 ,       16 ,  6.13146584E-01 ,  2.66160943E-01 ,  1.48502201E-04 , -4.85204644E-05
      49 ,       16 ,  6.65459193E-01 ,  2.62004839E-01 , -3.22976930E-05 , -2.85055480E-05
      50 ,       16 ,  7.16359295E-01 ,  2.56744500E-01 ,  1.47197888E-05 , -5.62826377E-05
      51 ,       16 ,  7.65594296E-01 ,  2.50296672E-01 , -1.21191370E-04 , -4.98910729E-05
      52 ,       16 ,  8.13058319E-01 ,  2.42486942E-01 ,  5.61877185E-05 , -4.50174345E-04
      53 ,       16 ,  8.58795300E-01 ,  2.33004533E-01 , -5.68257488E-04 ,  1.53995990E-04
      54 ,       16 ,  9.02960974E-01 ,  2.21342086E-01 ,  5.04990065E-04 ,  4.00800643E-04
      55 ,       16 ,  9.45721367E-01 ,  2.06717572E-01 , -4.40737795E-04 , -4.79180620E-05
      56 ,       16 ,  9.87049329E-01 ,  1.87990154E-01 ,  8.56024762E-06 , -1.12066756E-04
      57 ,       16 ,  1.02636174E+00 ,  1.63634863E-01 ,  5.91030562E-04 , -2.58398193E-04
      58 ,       16 ,  1.06197173E+00 ,  1.31964850E-01 , -2.90823175E-04 ,  2.76500894E-04
      59 ,       16 ,  1.09056221E+00 ,  9.19439211E-02 , -2.05342925E-03 ,  8.74453042E-04
      60 ,       16 ,  1.10744355E+00 ,  4.47605552E-02 , -1.77443006E-03 , -4.54915036E-03
      61 ,       16 ,  1.10862189E+00 , -4.80923894E-03 , -4.19749318E-02 , -8.24008496E-03
       1 ,       17 ,  1.12824184E+00 , -5.47702398E-03 ,  3.27355668E-02 , -8.30864706E-03
       2 ,       17 ,  1.12288480E+00 , -5.91429056E-02 ,  4.92285422E-03 ,  3.65072091E-03
       3 ,       17 ,  1.10198221E+00 , -1.09072136E-01 ,  2.12868131E-03 ,  6.66711766E-04
       4 ,       17 ,  1.06979963E+00 , -1.50904023E-01 , -1.47243543E-04 , -6.66900591E-04
       5 ,       17 ,  1.03110860E+00 , -1.83659604E-01 ,  2.75369085E-04 ,  4.98657429E-04
       6 ,       17 ,  9.89339358E-01 , -2.08501739E-01 , -8.64864203E-05 , -1.35626409E-04
       7 ,       17 ,  9.46297729E-01 , -2.27270574E-01 ,  1.42948358E-04 , -1.00934676E-04
       8 ,       17 ,  9.02627225E-01 , -2.41670221E-01 ,  1.34144729E-04 , -4.06869304E-05
       9 ,       17 ,  8.58332505E-01 , -2.53015598E-01 ,  8.72688442E-05 ,  6.15465497E-06
      10 ,       17 ,  8.13142702E-01 , -2.62239543E-01 ,  7.78017547E-05 , -1.40628588E-05
      11 ,       17 ,  7.66723424E-01 , -2.69970001E-01 ,  1.48196205E-04 , -4.17061484E-04
      12 ,       17 ,  7.18793702E-01 , -2.76602328E-01 ,  1.56406750E-04 ,  5.02527193E-04
      13 ,       17 ,  6.69189861E-01 , -2.82350392E-01 , -2.01664746E-04 ,  4.93333784E-05
      14 ,       17 ,  6.17898252E-01 , -2.87281477E-01 ,  3.68642869E-05 ,  6.14376141E-05
      15 ,       17 ,  5.65066136E-01 , -2.91344560E-01 ,  2.47106235E-05 ,  5.21913580E-05
      16 ,       17 ,  5.10994229E-01 , -2.94399333E-01 ,  1.27622551E-04 ,  5.04488266E-05
      17 ,       17 ,  4.56112214E-01 , -2.96248582E-01 ,  1.84761225E-06 , -1.31563675E-05
      18 ,       17 ,  4.00938088E-01 , -2.96671286E-01 ,  5.23218066E-04 ,  5.89550108E-06
      19 ,       17 ,  3.46023156E-01 , -2.95449726E-01 , -1.45068448E-04 , -6.15505365E-05
      20 ,       17 ,  2.91887463E-01 , -2.92382326E-01 ,  1.31270532E-04 , -7.92309632E-05
      21 ,       17 ,  2.38955315E-01 , -2.87275262E-01 ,  1.82917423E-05 , -7.86627844E-05
      22 ,       17 ,  1.87505643E-01 , -2.79909699E-01 , -6.13500976E-05 , -1.26753764E-05
      23 ,       17 ,  1.37654730E-01 , -2.69985995E-01 , -1.40875119E-04 , -1.20592291E-04
      24 ,       17 ,  8.93884983E-02 , -2.57049832E-01 ,  1.43662553E-04 ,  4.87764754E-05
      25 ,       17 ,  4.26609663E-02 , -2.40409308E-01 , -9.00943196E-05 ,  8.74854441E-05
      26 ,       17 , -2.42147665E-03 , -2.19063672E-01 , -2.71051231E-05 ,  1.08897114E-04
      27 ,       17 , -4.53092613E-02 , -1.91696695E-01 ,  1.04796121E-04 ,  1.59632159E-04
      28 ,       17 , -8.46231567E-02 , -1.56849018E-01 , -1.31295101E-03 , -5.97959531E-04
      29 ,       17 , -1.17807441E-01 , -1.13437751E-01 ,  4.86136006E-03 ,  1.51821014E-03
      30 ,       17 , -1.41197514E-01 , -6.16894316E-02 , -1.18930377E-02 ,  2.94846182E-04
      31 ,       17 , -1.50998600E-01 , -4.08077654E-03 ,  8.54696340E-03 , -4.28486552E-03
      32 ,       17 , -1.45089313E-01 ,  5.47369567E-02 , -3.96100538E-04 ,  2.52477718E-03
      33 ,       17 , -1.24291966E-01 ,  1.09567141E-01 ,  2.90225512E-04 ,  5.46681654E-04
      34 ,       17 , -9.18595693E-02 ,  1.56764172E-01 ,  1.55613621E-04 ,  1.99305288E-04
      35 ,       17 , -5.17362965E-02 ,  1.95057849E-01 ,  8.17147632E-04 ,  1.73795349E-04
      36 ,       17 , -7.15195829E-03 ,  2.24983072E-01 , -1.80051207E-04 ,  3.83217528E-04
      37 ,       17 ,  3.98371424E-02 ,  2.47899309E-01 , -1.85949423E-04 ,  4.15160696E-05
      38 ,       17 ,  8.81779192E-02 ,  2.65282752E-01 , -8.73493543E-04 , -8.51014183E-05
      39 ,       17 ,  1.37464792E-01 ,  2.78399335E-01 , -8.32617557E-04 , -2.11833341E-04
      40 ,       17 ,  1.87627612E-01 ,  2.88222730E-01 , -5.86727926E-04 , -1.64833557E-04
      41 ,       17 ,  2.38718317E-01 ,  2.95459862E-01 , -3.32972819E-04 ,  4.73919029E-05
      42 ,       17 ,  2.90782370E-01 ,  3.00606559E-01 ,  1.00629585E-04 ,  1.01660774E-04
      43 ,       17 ,  3.43789535E-01 ,  3.04001764E-01 , -6.41289909E-05 , -1.56565700E-04
      44 ,       17 ,  3.97604648E-01 ,  3.05871604E-01 , -6.76017583E-05 ,  1.17703156E-04
      45 ,       17 ,  4.51986027E-01 ,  3.06362928E-01 , -3.71128033E-04 ,  1.19398296E-04
      46 ,       17 ,  5.06603588E-01 ,  3.05567583E-01 , -5.26447990E-05 ,  4.31307702E-05
      47 ,       17 ,  5.61070997E-01 ,  3.03538037E-01 ,  3.10561996E-04 , -6.86473599E-05
      48 ,       17 ,  6.14987192E-01 ,  3.00294052E-01 ,  9.82840312E-05 , -5.15058017E-05
      49 ,       17 ,  6.67982548E-01 ,  2.95819800E-01 , -7.59734623E-05 , -3.30979856E-05
      50 ,       17 ,  7.19763923E-01 ,  2.90051031E-01 , -7.97930772E-05 , -4.34344191E-05
      51 ,       17 ,  7.70151007E-01 ,  2.82852062E-01 , -4.46491238E-04 ,  9.43305298E-06
      52 ,       17 ,  8.19094504E-01 ,  2.73981913E-01 ,  1.83656404E-04 , -1.62834697E-04
      53 ,       17 ,  8.66664798E-01 ,  2.63047685E-01 , -1.17796169E-03 ,  7.53283654E-04
      54 ,       17 ,  9.12996421E-01 ,  2.49442715E-01 ,  3.19524034E-04 , -3.56241197E-04
      55 ,       17 ,  9.58165329E-01 ,  2.32272022E-01 , -3.43863715E-04 , -1.16222788E-04
      56 ,       17 ,  1.00196192E+00 ,  2.10289361E-01 ,  1.35883560E-04 , -3.55307362E-05
      57 ,       17 ,  1.04351750E+00 ,  1.81928906E-01 ,  6.13390928E-04 , -1.92968895E-04
      58 ,       17 ,  1.08080419E+00 ,  1.45622574E-01 , -2.70182807E-04 ,  2.50273933E-04
      59 ,       17 ,  1.11027100E+00 ,  1.00672171E-01 , -1.88828012E-03 ,  9.15221270E-04
      60 ,       17 ,  1.12730904E+00 ,  4.86750520E-02 , -1.87937507E-03 , -4.30195117E-03
      61 ,       17 ,  1.12824184E+00 , -5.47702398E-03 , -3.50144061E-02 , -7.49837500E-03
       1 ,       18 ,  1.15104382E+00 , -6.20002472E-03 ,  2.75919347E-02 , -5.99253503E-03
       2 ,       18 ,  1.14577279E+00 , -6.47791048E-02 ,  4.10732978E-03 ,  3.24371187E-03
       3 ,       18 ,  1.12452764E+00 , -1.19840733E-01 ,  1.54425011E-03 ,  6.46779588E-04
       4 ,       18 ,  1.09129636E+00 , -1.66895941E-01 , -3.30972790E-04 , -4.24689243E-05
       5 ,       18 ,  1.05077820E+00 , -2.04586894E-01 ,  4.41811743E-04 , -4.37501537E-04
       6 ,       18 ,  1.00661072E+00 , -2.33750225E-01 , -1.11438176E-04 , -6.67783330E-05
       7 ,       18 ,  9.60917458E-01 , -2.56095027E-01 ,  1.02154790E-04 , -1.72243848E-04
       8 ,       18 ,  9.14620517E-01 , -2.73349728E-01 ,  8.35452343E-05 , -7.03861492E-05
       9 ,       18 ,  8.67911354E-01 , -2.86922746E-01 ,  8.11701251E-05 ,  6.35217405E-06
      10 ,       18 ,  8.20619497E-01 , -2.97850732E-01 ,  1.02946150E-04 , -2.70789844E-07
      11 ,       18 ,  7.72445625E-01 , -3.06851311E-01 ,  2.28655422E-04 , -3.70116621E-04
      12 ,       18 ,  7.23097317E-01 , -3.14391502E-01 ,  3.34800150E-04 ,  6.18540470E-04
      13 ,       18 ,  6.72366781E-01 , -3.20743009E-01 , -1.83068628E-04 ,  8.52099973E-05
      14 ,       18 ,  6.20174313E-01 , -3.26022127E-01 ,  8.33024455E-05 ,  7.19435922E-05
      15 ,       18 ,  5.66588226E-01 , -3.30220549E-01 ,  4.87931400E-05 ,  5.05014032E-05
      16 ,       18 ,  5.11824696E-01 , -3.33233640E-01 ,  1.52315187E-04 ,  2.69248815E-05
      17 ,       18 ,  4.56228190E-01 , -3.34889496E-01 ,  1.67127208E-05 , -1.24494107E-04
      18 ,       18 ,  4.00233382E-01 , -3.34977591E-01 ,  4.78755599E-04 , -1.74866377E-04
      19 ,       18 ,  3.44311732E-01 , -3.33271829E-01 , -2.25050008E-05 ,  1.59541284E-04
      20 ,       18 ,  2.88909743E-01 , -3.29540829E-01 ,  6.73985909E-05 , -5.91214949E-05
      21 ,       18 ,  2.34390498E-01 , -3.23538974E-01 , -4.59494521E-05 , -6.55008773E-05
      22 ,       18 ,  1.80993629E-01 , -3.14974921E-01 , -1.09228558E-04 ,  3.68663107E-05
      23 ,       18 ,  1.28830129E-01 , -3.03458388E-01 , -4.85410349E-05 , -9.08834683E-05
      24 ,       18 ,  7.79276849E-02 , -2.88430575E-01 , -1.79711190E-05 , -1.33215578E-04
      25 ,       18 ,  2.83422669E-02 , -2.69090169E-01 , -3.62114798E-05 , -4.61369222E-05
      26 ,       18 , -1.96466171E-02 , -2.44342451E-01 , -3.65165179E-05 ,  6.86030529E-05
      27 ,       18 , -6.52460298E-02 , -2.12832384E-01 ,  4.87899478E-05 ,  1.92839566E-04
      28 ,       18 , -1.06798391E-01 , -1.73172480E-01 , -9.20246253E-04 , -6.14560528E-04
      29 ,       18 , -1.41526172E-01 , -1.24496027E-01 ,  3.96710816E-03 ,  1.82081011E-03
      30 ,       18 , -1.65716799E-01 , -6.73289388E-02 , -1.04016024E-02 ,  3.31027133E-04
      31 ,       18 , -1.75715837E-01 , -4.35736387E-03 ,  7.57480233E-03 , -3.82340730E-03
      32 ,       18 , -1.69543592E-01 ,  5.97568643E-02 , -4.95867697E-04 ,  2.08034075E-03
      33 ,       18 , -1.47986168E-01 ,  1.19875565E-01 ,  1.78407947E-04 ,  4.64763985E-04
      34 ,       18 , -1.14159789E-01 ,  1.72256513E-01 ,  1.64628338E-04 ,  2.51160270E-04
      35 ,       18 , -7.19857060E-02 ,  2.15381953E-01 ,  5.69628393E-04 ,  1.13326850E-04
      36 ,       18 , -2.48507034E-02 ,  2.49553277E-01 , -5.44367860E-05 ,  2.91190700E-04
      37 ,       18 ,  2.49377799E-02 ,  2.76017439E-01 ,  4.15893420E-04 ,  1.14349208E-06
      38 ,       18 ,  7.60842319E-02 ,  2.96257298E-01 , -4.87051299E-05 , -7.56976491E-05
      39 ,       18 ,  1.28002315E-01 ,  3.11614658E-01 , -2.13247844E-04 , -2.12880314E-04
      40 ,       18 ,  1.80512046E-01 ,  3.23162155E-01 , -1.40549246E-04 , -2.21027969E-04
      41 ,       18 ,  2.33616097E-01 ,  3.31702216E-01 , -1.58121501E-04 , -1.31481800E-05
      42 ,       18 ,  2.87356740E-01 ,  3.37811985E-01 , -8.64723984E-05 ,  1.52442872E-04
      43 ,       18 ,  3.41733702E-01 ,  3.41895257E-01 , -2.68057394E-05 , -1.73686398E-04
      44 ,       18 ,  3.96664584E-01 ,  3.44227286E-01 ,  2.19795922E-05 , -2.84082076E-06
      45 ,       18 ,  4.51975385E-01 ,  3.44989324E-01 , -3.16519254E-04 ,  6.74785277E-05
      46 ,       18 ,  5.07413043E-01 ,  3.44293238E-01 , -7.76520491E-06 ,  3.45087393E-06
      47 ,       18 ,  5.62673957E-01 ,  3.42196930E-01 ,  2.60430575E-04 , -2.52208188E-05
      48 ,       18 ,  6.17442860E-01 ,  3.38710723E-01 ,  1.15622588E-04 , -3.95014144E-05
      49 ,       18 ,  6.71435858E-01 ,  3.33794482E-01 , -1.90760224E-05 , -3.40746114E-05
      50 ,       18 ,  7.24440348E-01 ,  3.27345022E-01 , -4.76354042E-05 , -3.01248163E-05
