# EulerBlock derivatives output
# Author: Ney Rafael Secco (ney@ita.br)
# Instituto Tecnologico de Aeronautica - ITA
# Sao Jose dos Campos - Brazil

# Grid size (ii, jj)
      61      49

# Derivatives with respect to the following function (f)
cl_jlow 

# df/dMach_inf
 1.77008679E+00

# df/dalpha_inf [rad]
 1.13585631E+01

# Nodal derivatives
# i, j, X, Y, df/dX, df/dY
      55 ,       38 ,  3.30411806E+00 ,  2.05809345E+00 ,  1.16051428E-06 , -7.88174811E-07
      56 ,       38 ,  3.50492100E+00 ,  1.74641734E+00 , -4.94175770E-07 , -8.52013177E-07
      57 ,       38 ,  3.67029018E+00 ,  1.41157848E+00 ,  8.75171759E-07 , -3.12959983E-06
      58 ,       38 ,  3.79596482E+00 ,  1.05873903E+00 , -2.00482987E-05 ,  5.08760079E-06
      59 ,       38 ,  3.87834234E+00 ,  6.94449511E-01 , -1.44028126E-06 ,  3.92690730E-06
      60 ,       38 ,  3.91484524E+00 ,  3.26639815E-01 ,  5.28819483E-05 ,  1.44348816E-04
      61 ,       38 ,  3.90426476E+00 , -3.54462859E-02 , -3.71127787E-05 , -1.28958779E-04
       1 ,       39 ,  4.33831281E+00 , -3.88832617E-02 ,  5.62090727E-06 , -1.18681898E-04
       2 ,       39 ,  4.34271216E+00 , -4.42999855E-01 ,  3.63531049E-06 ,  4.23126589E-05
       3 ,       39 ,  4.29499573E+00 , -8.52515014E-01 , -1.12538248E-05 ,  1.23071015E-05
       4 ,       39 ,  4.19672612E+00 , -1.25725202E+00 , -1.69080378E-06 ,  3.45730949E-06
       5 ,       39 ,  4.05095355E+00 , -1.64858077E+00 , -6.36190227E-07 ,  9.38453374E-07
       6 ,       39 ,  3.86177404E+00 , -2.01944734E+00 , -2.68790351E-07 , -4.01493464E-08
       7 ,       39 ,  3.63391949E+00 , -2.36433066E+00 , -4.51370243E-07 , -4.78443576E-07
       8 ,       39 ,  3.37239265E+00 , -2.67912494E+00 , -7.42228079E-07 , -6.89076921E-07
       9 ,       39 ,  3.08216831E+00 , -2.96095855E+00 , -1.04636762E-06 , -7.66947718E-07
      10 ,       39 ,  2.76797463E+00 , -3.20797229E+00 , -1.25337182E-06 , -7.23114091E-07
      11 ,       39 ,  2.43415691E+00 , -3.41908305E+00 , -1.20166813E-06 , -5.29620696E-07
      12 ,       39 ,  2.08461624E+00 , -3.59375576E+00 , -1.13144218E-06 , -1.73625417E-07
      13 ,       39 ,  1.72280920E+00 , -3.73179981E+00 , -2.96075950E-07 ,  3.37979477E-07
      14 ,       39 ,  1.35179393E+00 , -3.83319936E+00 ,  1.05383095E-06 ,  8.34510980E-07
      15 ,       39 ,  9.74308410E-01 , -3.89798147E+00 ,  1.88121628E-06 ,  6.80932110E-07
      16 ,       39 ,  5.92869733E-01 , -3.92612237E+00 ,  1.65481548E-06 ,  1.07221512E-06
      17 ,       39 ,  2.09885484E-01 , -3.91749093E+00 ,  1.63324730E-06 , -8.67163311E-07
      18 ,       39 , -1.72229435E-01 , -3.87182789E+00 , -3.39532241E-06 ,  6.06549998E-07
      19 ,       39 , -5.50936166E-01 , -3.78875990E+00 ,  3.83152155E-07 , -3.47115262E-06
      20 ,       39 , -9.23460976E-01 , -3.66784858E+00 , -1.61650564E-07 , -3.73686639E-06
      21 ,       39 , -1.28669665E+00 , -3.50867471E+00 ,  2.49888300E-06 , -2.00389994E-06
      22 ,       39 , -1.63712460E+00 , -3.31095776E+00 ,  1.53195216E-06 ,  7.35069264E-07
      23 ,       39 , -1.97076860E+00 , -3.07470879E+00 ,  3.70420512E-07 ,  9.26241646E-07
      24 ,       39 , -2.28319290E+00 , -2.80041136E+00 ,  1.12163097E-07 ,  7.21443855E-07
      25 ,       39 , -2.56955885E+00 , -2.48921922E+00 ,  4.39368152E-08 ,  4.55316098E-07
      26 ,       39 , -2.82475184E+00 , -2.14315213E+00 , -1.31658470E-07 ,  2.42449154E-07
      27 ,       39 , -3.04358490E+00 , -1.76526345E+00 ,  6.33517331E-08 ,  9.59175828E-08
      28 ,       39 , -3.22107439E+00 , -1.35974696E+00 ,  2.44201541E-06 ,  1.51794505E-09
      29 ,       39 , -3.35276767E+00 , -9.31949937E-01 ,  3.31012592E-05 , -7.37509501E-06
      30 ,       39 , -3.43508624E+00 , -4.88267286E-01 , -7.64059565E-05 ,  7.45481486E-05
      31 ,       39 , -3.46563448E+00 , -3.59091532E-02 ,  2.64544208E-05 , -1.15535502E-04
      32 ,       39 , -3.44342150E+00 ,  4.17440647E-01 ,  1.19516509E-05 ,  4.32220130E-05
      33 ,       39 , -3.36895424E+00 ,  8.64032766E-01 ,  8.41751328E-06 ,  8.82107497E-06
      34 ,       39 , -3.24418415E+00 ,  1.29646774E+00 ,  1.37150895E-06 ,  1.92095065E-06
      35 ,       39 , -3.07231922E+00 ,  1.70805792E+00 , -1.89799895E-06 , -1.38912071E-06
      36 ,       39 , -2.85753863E+00 ,  2.09308923E+00 , -7.25380473E-07 , -7.53473971E-07
      37 ,       39 , -2.60466066E+00 ,  2.44696033E+00 , -5.14801235E-06 , -8.71251034E-08
      38 ,       39 , -2.31881442E+00 ,  2.76620159E+00 ,  1.42689062E-05 ,  4.65323137E-06
      39 ,       39 , -2.00515444E+00 ,  3.04839531E+00 , -1.51661058E-06 , -5.58583323E-06
      40 ,       39 , -1.66864144E+00 ,  3.29202838E+00 ,  1.48101138E-05 ,  7.71738661E-06
      41 ,       39 , -1.31389733E+00 ,  3.49630939E+00 ,  1.43046603E-05 , -4.80085363E-07
      42 ,       39 , -9.45130732E-01 ,  3.66097740E+00 ,  1.43764712E-05 , -4.10705382E-06
      43 ,       39 , -5.66122662E-01 ,  3.78612253E+00 ,  5.45623864E-06 , -5.35905636E-06
      44 ,       39 , -1.80259618E-01 ,  3.87203112E+00 , -1.92997848E-05 ,  4.06148490E-06
      45 ,       39 ,  2.09398839E-01 ,  3.91906249E+00 , -2.57791181E-06 , -4.80536695E-05
      46 ,       39 ,  6.00028918E-01 ,  3.92756016E+00 , -1.34206209E-05 ,  8.44289892E-06
      47 ,       39 ,  9.88936889E-01 ,  3.89779886E+00 , -6.47027851E-06 ,  1.50536935E-05
      48 ,       39 ,  1.37344608E+00 ,  3.82996720E+00 , -6.37820746E-06 ,  1.46460372E-05
      49 ,       39 ,  1.75078299E+00 ,  3.72418665E+00 ,  2.02898809E-06 ,  1.12725030E-05
      50 ,       39 ,  2.11796901E+00 ,  3.58056770E+00 ,  3.74119568E-06 ,  7.20533476E-06
      51 ,       39 ,  2.47172538E+00 ,  3.39930419E+00 ,  5.72642456E-06 ,  2.73192115E-06
      52 ,       39 ,  2.80840099E+00 ,  3.18080642E+00 ,  7.94267318E-06 , -8.31871812E-07
      53 ,       39 ,  3.12393506E+00 ,  2.92587149E+00 , -6.12153736E-06 ,  3.33892618E-06
      54 ,       39 ,  3.41386877E+00 ,  2.63588547E+00 ,  3.03659964E-06 , -3.31436945E-06
      55 ,       39 ,  3.67342059E+00 ,  2.31304646E+00 ,  6.17183275E-07 , -2.12767373E-07
      56 ,       39 ,  3.89763735E+00 ,  1.96059047E+00 , -9.48068999E-07 ,  1.71914222E-07
      57 ,       39 ,  4.08162663E+00 ,  1.58299608E+00 ,  1.91534838E-06 , -2.50011312E-06
      58 ,       39 ,  4.22086505E+00 ,  1.18614155E+00 , -1.54140103E-05 ,  4.26116136E-06
      59 ,       39 ,  4.31156517E+00 ,  7.77393114E-01 , -1.74965482E-06 , -3.14829449E-06
      60 ,       39 ,  4.35107737E+00 ,  3.65616464E-01 ,  4.76892272E-05 , -4.26443776E-05
      61 ,       39 ,  4.33831281E+00 , -3.88832617E-02 , -1.29091871E-05 ,  3.01273518E-05
       1 ,       40 ,  4.83386101E+00 , -4.26222855E-02 , -1.07951593E-05 , -8.59386039E-05
       2 ,       40 ,  4.83985281E+00 , -4.95089651E-01 ,  1.31696226E-06 ,  3.42409564E-05
       3 ,       40 ,  4.78794572E+00 , -9.54437021E-01 , -9.00171096E-06 ,  9.15498543E-06
       4 ,       40 ,  4.67955726E+00 , -1.40939086E+00 , -1.50313644E-06 ,  2.66805005E-06
       5 ,       40 ,  4.51780181E+00 , -1.85031545E+00 , -5.42726708E-07 ,  7.72034302E-07
       6 ,       40 ,  4.30697996E+00 , -2.26926086E+00 , -1.25763670E-07 ,  2.75430825E-08
       7 ,       40 ,  4.05212754E+00 , -2.65991559E+00 , -1.95689161E-07 , -3.01186606E-07
       8 ,       40 ,  3.75862752E+00 , -3.01748102E+00 , -3.67381218E-07 , -4.59175279E-07
       9 ,       40 ,  3.43189586E+00 , -3.33848502E+00 , -5.71200797E-07 , -5.44690557E-07
      10 ,       40 ,  3.07714965E+00 , -3.62055694E+00 , -7.75024857E-07 , -5.55870333E-07
      11 ,       40 ,  2.69925784E+00 , -3.86218790E+00 , -8.48427902E-07 , -4.63453094E-07
      12 ,       40 ,  2.30266744E+00 , -4.06249789E+00 , -7.22695730E-07 , -2.17440851E-07
      13 ,       40 ,  1.89139292E+00 , -4.22102554E+00 , -1.89679333E-07 ,  1.11123886E-07
      14 ,       40 ,  1.46905460E+00 , -4.33755065E+00 ,  5.78973221E-07 ,  3.51686280E-07
      15 ,       40 ,  1.03895263E+00 , -4.41195463E+00 ,  9.17782712E-07 ,  1.68520543E-07
      16 ,       40 ,  6.04164660E-01 , -4.44412031E+00 ,  1.93126640E-06 , -4.91118495E-08
      17 ,       40 ,  1.67657953E-01 , -4.43387096E+00 , -2.52876117E-07 ,  9.38842873E-07
      18 ,       40 , -2.67592152E-01 , -4.38094789E+00 , -5.74429931E-07 ,  1.33231617E-06
      19 ,       40 , -6.98484003E-01 , -4.28502562E+00 ,  6.53648026E-07 , -4.05524708E-06
      20 ,       40 , -1.12167847E+00 , -4.14576458E+00 ,  5.31978245E-07 , -1.51871505E-06
      21 ,       40 , -1.53350248E+00 , -3.96290076E+00 , -2.50987936E-07 ,  6.59566523E-07
      22 ,       40 , -1.92987646E+00 , -3.73637137E+00 , -4.65238193E-07 ,  6.55837949E-07
      23 ,       40 , -2.30627690E+00 , -3.46647295E+00 ,  2.97270210E-08 ,  6.42330191E-07
      24 ,       40 , -2.65774652E+00 , -3.15404500E+00 ,  3.47164510E-07 ,  5.44638887E-07
      25 ,       40 , -2.97896492E+00 , -2.80066626E+00 ,  1.36680831E-07 ,  3.62494804E-07
      26 ,       40 , -3.26438966E+00 , -2.40884404E+00 , -1.71525100E-07 ,  2.04154389E-07
      27 ,       40 , -3.50847162E+00 , -1.98217028E+00 , -1.21760488E-07 ,  8.75008848E-08
      28 ,       40 , -3.70593757E+00 , -1.52541332E+00 ,  1.74733313E-06 , -4.00220617E-08
      29 ,       40 , -3.85211861E+00 , -1.04451528E+00 ,  2.47676787E-05 , -6.07939467E-06
      30 ,       40 , -3.94328825E+00 , -5.46473271E-01 , -5.67876111E-05 ,  6.02114234E-05
      31 ,       40 , -3.97696304E+00 , -3.90995415E-02 ,  1.62547896E-05 , -9.41898882E-05
      32 ,       40 , -3.95211691E+00 ,  4.69321227E-01 ,  1.27195133E-05 ,  3.66171036E-05
      33 ,       40 , -3.86927133E+00 ,  9.70437099E-01 ,  7.16048092E-06 ,  7.32547494E-06
      34 ,       40 , -3.73044499E+00 ,  1.45624114E+00 ,  1.00432363E-06 ,  2.26150891E-06
      35 ,       40 , -3.53897359E+00 ,  1.91943408E+00 , -1.18565491E-06 ,  1.25647981E-06
      36 ,       40 , -3.29923345E+00 ,  2.35369309E+00 , -2.28719065E-06 ,  2.82562512E-07
      37 ,       40 , -3.01631569E+00 ,  2.75382379E+00 , -5.65658278E-06 , -9.76447917E-08
      38 ,       40 , -2.69569860E+00 ,  3.11579532E+00 ,  1.03428983E-05 ,  4.73080945E-06
      39 ,       40 , -2.34295657E+00 ,  3.43667669E+00 , -4.62649841E-07 , -5.26971719E-06
      40 ,       40 , -1.96353007E+00 ,  3.71450237E+00 ,  1.09550315E-05 ,  4.07637444E-06
      41 ,       40 , -1.56256688E+00 ,  3.94809747E+00 ,  1.04772174E-05 , -5.01502426E-07
      42 ,       40 , -1.14483342E+00 ,  4.13688969E+00 ,  1.03561119E-05 , -3.14466169E-06
      43 ,       40 , -7.14687834E-01 ,  4.28072859E+00 ,  4.00506339E-06 , -4.19325819E-06
      44 ,       40 , -2.76103322E-01 ,  4.37972675E+00 , -1.00828670E-05 , -8.36633779E-07
      45 ,       40 ,  1.67270725E-01 ,  4.43413129E+00 ,  1.54539506E-06 , -3.61215738E-05
      46 ,       40 ,  6.12020944E-01 ,  4.44423030E+00 , -8.90348693E-06 ,  1.11988642E-05
      47 ,       40 ,  1.05486532E+00 ,  4.41029643E+00 , -4.32170625E-06 ,  1.19911249E-05
      48 ,       40 ,  1.49253992E+00 ,  4.33256854E+00 , -4.74766509E-06 ,  1.12347956E-05
      49 ,       40 ,  1.92168458E+00 ,  4.21127227E+00 ,  6.06700898E-07 ,  8.52592681E-06
      50 ,       40 ,  2.33873531E+00 ,  4.04668007E+00 ,  2.25044714E-06 ,  5.45264447E-06
      51 ,       40 ,  2.73983194E+00 ,  3.83921145E+00 , -7.54865943E-07 ,  1.72467218E-06
      52 ,       40 ,  3.12075142E+00 ,  3.58957279E+00 ,  9.35520973E-06 , -3.62015805E-06
      53 ,       40 ,  3.47687902E+00 ,  3.29893419E+00 , -4.05513726E-06 ,  7.88638220E-06
      54 ,       40 ,  3.80323096E+00 ,  2.96913676E+00 ,  2.86015212E-06 , -5.44368025E-06
      55 ,       40 ,  4.09454218E+00 ,  2.60291885E+00 ,  7.06428697E-07 , -4.46790422E-07
      56 ,       40 ,  4.34543012E+00 ,  2.20414359E+00 , -4.87423263E-07 , -4.27454996E-07
      57 ,       40 ,  4.55063955E+00 ,  1.77800537E+00 ,  1.14892271E-06 , -1.24657165E-06
      58 ,       40 ,  4.70536497E+00 ,  1.33119121E+00 , -1.20556910E-05 ,  3.28842298E-06
      59 ,       40 ,  4.80563951E+00 ,  8.71976132E-01 , -1.92441809E-06 , -3.13655638E-07
      60 ,       40 ,  4.84877672E+00 ,  4.10237969E-01 ,  4.23659964E-05 , -3.39192355E-05
      61 ,       40 ,  4.83386101E+00 , -4.26222855E-02 ,  3.98200714E-06 ,  1.40645253E-05
       1 ,       41 ,  5.39930419E+00 , -4.66882947E-02 , -2.17906138E-05 , -7.97957896E-05
       2 ,       41 ,  5.40692210E+00 , -5.54271807E-01 ,  1.13199744E-08 ,  2.61061028E-05
       3 ,       41 ,  5.35010988E+00 , -1.07029981E+00 , -6.72532376E-06 ,  6.80859986E-06
       4 ,       41 ,  5.23012654E+00 , -1.58232300E+00 , -1.21094224E-06 ,  2.01209358E-06
       5 ,       41 ,  5.05014082E+00 , -2.07960456E+00 , -4.70890811E-07 ,  5.84909267E-07
       6 ,       41 ,  4.81466599E+00 , -2.55319580E+00 , -5.00466531E-08 ,  5.84586092E-08
       7 ,       41 ,  4.52906871E+00 , -2.99589423E+00 , -4.77404996E-08 , -1.70869796E-07
       8 ,       41 ,  4.19915405E+00 , -3.40211561E+00 , -1.61674234E-07 , -2.96552395E-07
       9 ,       41 ,  3.83083186E+00 , -3.76770403E+00 , -3.01423654E-07 , -3.86913704E-07
      10 ,       41 ,  3.42986876E+00 , -4.08970362E+00 , -4.47529996E-07 , -4.38084751E-07
      11 ,       41 ,  3.00172426E+00 , -4.36611508E+00 , -5.01581932E-07 , -4.21548837E-07
      12 ,       41 ,  2.55146380E+00 , -4.59565762E+00 , -3.75731746E-07 , -3.21546778E-07
      13 ,       41 ,  2.08373703E+00 , -4.77755217E+00 , -1.54435405E-08 , -1.88269889E-07
      14 ,       41 ,  1.60280801E+00 , -4.91133657E+00 ,  4.52846449E-07 , -1.08183762E-07
      15 ,       41 ,  1.11262386E+00 , -4.99671855E+00 ,  1.91163863E-07 , -4.20804210E-07
      16 ,       41 ,  6.16910042E-01 , -5.03346948E+00 ,  1.52614417E-06 ,  2.23103330E-07
      17 ,       41 ,  1.19281854E-01 , -5.02135922E+00 , -2.41218942E-06 ,  2.64693907E-07
      18 ,       41 , -3.76636541E-01 , -4.96013203E+00 ,  4.87200660E-07 ,  2.20295946E-07
      19 ,       41 , -8.67093575E-01 , -4.84952276E+00 , -6.81874169E-08 ,  1.04030358E-06
      20 ,       41 , -1.34810009E+00 , -4.68931287E+00 , -1.11669540E-06 ,  1.14264345E-06
      21 ,       41 , -1.81533621E+00 , -4.47942495E+00 , -1.05330781E-06 ,  5.39640436E-07
      22 ,       41 , -2.26408511E+00 , -4.22005362E+00 , -5.89476754E-07 ,  4.30281652E-07
      23 ,       41 , -2.68920523E+00 , -3.91182800E+00 ,  9.78606926E-08 ,  4.63329335E-07
      24 ,       41 , -3.08515299E+00 , -3.55599688E+00 ,  4.90845726E-07 ,  4.16219783E-07
      25 ,       41 , -3.44606760E+00 , -3.15462266E+00 ,  3.61765394E-07 ,  3.06919810E-07
      26 ,       41 , -3.76592625E+00 , -2.71076348E+00 , -1.81995530E-08 ,  1.94890348E-07
      27 ,       41 , -4.03877102E+00 , -2.22861739E+00 , -1.78051680E-07 ,  1.08643341E-07
      28 ,       41 , -4.25899849E+00 , -1.71359920E+00 ,  1.20005657E-06 , -1.64836824E-08
      29 ,       41 , -4.42168947E+00 , -1.17232227E+00 ,  1.84122064E-05 , -4.78479777E-06
      30 ,       41 , -4.52294324E+00 , -6.12466760E-01 , -4.24926868E-05 ,  4.78278421E-05
      31 ,       41 , -4.56017143E+00 , -4.25317515E-02 ,  9.77067563E-06 , -7.61571666E-05
      32 ,       41 , -4.53230619E+00 ,  5.28510220E-01 ,  1.24298439E-05 ,  3.10949703E-05
      33 ,       41 , -4.43988790E+00 ,  1.09161739E+00 ,  5.37904584E-06 ,  5.37913264E-06
      34 ,       41 , -4.28501751E+00 ,  1.63808995E+00 ,  5.71452227E-07 ,  9.72930009E-07
      35 ,       41 , -4.07118289E+00 ,  2.15993504E+00 , -1.26141785E-06 ,  2.46012359E-07
      36 ,       41 , -3.80299006E+00 ,  2.65014327E+00 , -1.70277767E-06 ,  5.31902500E-07
      37 ,       41 , -3.48584253E+00 ,  3.10285369E+00 , -6.23741964E-06 , -1.09990603E-07
      38 ,       41 , -3.12561367E+00 ,  3.51340492E+00 ,  7.57460460E-06 ,  4.91858783E-06
      39 ,       41 , -2.72835000E+00 ,  3.87828748E+00 ,  6.00488148E-07 , -4.95239512E-06
      40 ,       41 , -2.30003042E+00 ,  4.19502277E+00 ,  7.45932795E-06 ,  1.17420615E-06
      41 ,       41 , -1.84639384E+00 ,  4.46199715E+00 ,  7.82145170E-06 , -5.31920682E-07
      42 ,       41 , -1.37283613E+00 ,  4.67827795E+00 ,  7.61573062E-06 , -2.49523968E-06
      43 ,       41 , -8.84370140E-01 ,  4.84343277E+00 ,  2.91987602E-06 , -3.37921077E-06
      44 ,       41 , -3.85638425E-01 ,  4.95736765E+00 , -4.79548134E-06 , -1.93119414E-06
      45 ,       41 ,  1.19033176E-01 ,  5.02019426E+00 ,  6.89610929E-06 , -2.25774828E-05
      46 ,       41 ,  6.25552404E-01 ,  5.03213217E+00 ,  9.43187642E-07 ,  1.19805998E-05
      47 ,       41 ,  1.12995828E+00 ,  4.99344951E+00 , -3.04673441E-06 ,  9.55463886E-06
      48 ,       41 ,  1.62830896E+00 ,  4.90444372E+00 , -3.51285651E-06 ,  8.50549020E-06
      49 ,       41 ,  2.11656836E+00 ,  4.76546354E+00 ,  9.44721840E-08 ,  6.25609041E-06
      50 ,       41 ,  2.59050039E+00 ,  4.57697279E+00 ,  1.98349885E-06 ,  3.93880051E-06
      51 ,       41 ,  3.04558054E+00 ,  4.33965603E+00 ,  5.35783799E-07 ,  2.20744128E-06
      52 ,       41 ,  3.47693549E+00 ,  4.05456459E+00 ,  1.06366918E-05 , -5.69895185E-07
      53 ,       41 ,  3.87932350E+00 ,  3.72329948E+00 , -6.71158098E-06 ,  7.96452255E-06
      54 ,       41 ,  4.24716873E+00 ,  3.34822366E+00 , -3.20752961E-07 , -7.04719566E-06
      55 ,       41 ,  4.57466227E+00 ,  2.93269157E+00 , -1.24775105E-07 , -4.27716675E-07
      56 ,       41 ,  4.85594022E+00 ,  2.48127872E+00 , -2.85898608E-07 , -2.13157942E-07
      57 ,       41 ,  5.08534373E+00 ,  1.99998990E+00 ,  4.99014480E-07 , -1.01006595E-06
      58 ,       41 ,  5.25775978E+00 ,  1.49642286E+00 , -1.01417102E-05 ,  4.27304442E-06
      59 ,       41 ,  5.36903569E+00 ,  9.79865130E-01 , -3.29932732E-06 ,  1.99937475E-06
      60 ,       41 ,  5.41645971E+00 ,  4.61302660E-01 ,  2.44648713E-05 ,  3.78103130E-05
      61 ,       41 ,  5.39930419E+00 , -4.66882947E-02 ,  2.21545316E-05 ,  1.52497316E-05
       1 ,       42 ,  6.04427714E+00 , -5.11090510E-02 , -2.51198947E-05 , -4.45201520E-05
       2 ,       42 ,  6.05363504E+00 , -6.21514180E-01 , -1.32635495E-06 ,  2.05055649E-05
       3 ,       42 ,  5.99113556E+00 , -1.20205418E+00 , -5.62058963E-06 ,  4.47885773E-06
       4 ,       42 ,  5.85788085E+00 , -1.77898544E+00 , -1.15634597E-06 ,  1.45606761E-06
       5 ,       42 ,  5.65709853E+00 , -2.34035183E+00 , -4.54211698E-07 ,  4.44057049E-07
       6 ,       42 ,  5.39353253E+00 , -2.87608832E+00 ,  1.20929630E-08 ,  9.22087764E-08
       7 ,       42 ,  5.07291451E+00 , -3.37798885E+00 ,  5.85519423E-08 , -7.47746546E-08
       8 ,       42 ,  4.70151996E+00 , -3.83957956E+00 , -1.10173952E-08 , -1.80582698E-07
       9 ,       42 ,  4.28581235E+00 , -4.25592681E+00 , -1.06264713E-07 , -2.64654002E-07
      10 ,       42 ,  3.83217662E+00 , -4.62340593E+00 , -2.02798154E-07 , -3.24453764E-07
      11 ,       42 ,  3.34673910E+00 , -4.93945382E+00 , -2.41820274E-07 , -3.47833925E-07
      12 ,       42 ,  2.83526619E+00 , -5.20232564E+00 , -1.81311468E-07 , -3.30026962E-07
      13 ,       42 ,  2.30313086E+00 , -5.41087168E+00 ,  1.21311991E-08 , -2.98430846E-07
      14 ,       42 ,  1.75533363E+00 , -5.56434528E+00 ,  2.68824931E-07 , -2.96204468E-07
      15 ,       42 ,  1.19656510E+00 , -5.66224906E+00 ,  7.87190698E-09 , -5.99411154E-07
      16 ,       42 ,  6.31297507E-01 , -5.70422263E+00 ,  5.09501514E-07 ,  9.39506534E-07
      17 ,       42 ,  6.38944865E-02 , -5.68997364E+00 , -1.70737791E-06 ,  6.66717157E-07
      18 ,       42 , -5.01270731E-01 , -5.61925198E+00 ,  1.01204815E-06 , -8.69196432E-07
      19 ,       42 , -1.05969783E+00 , -5.49186684E+00 , -3.10015015E-06 , -1.39806586E-06
      20 ,       42 , -1.60665154E+00 , -5.30774560E+00 , -2.53757684E-06 , -4.12459410E-07
      21 ,       42 , -2.13707311E+00 , -5.06703261E+00 , -1.11114755E-06 ,  2.47189038E-07
      22 ,       42 , -2.64552157E+00 , -4.77022460E+00 , -2.86423443E-07 ,  4.25154029E-07
      23 ,       42 , -3.12615641E+00 , -4.41833626E+00 ,  2.06605562E-07 ,  4.08990226E-07
      24 ,       42 , -3.57277346E+00 , -4.01308612E+00 ,  4.61531659E-07 ,  3.31788883E-07
      25 ,       42 , -3.97890413E+00 , -3.55708702E+00 ,  4.36525858E-07 ,  2.47601277E-07
      26 ,       42 , -4.33798477E+00 , -3.05402029E+00 ,  1.46950291E-07 ,  1.75874621E-07
      27 ,       42 , -4.64359516E+00 , -2.50876772E+00 , -1.11423527E-07 ,  1.28330167E-07
      28 ,       42 , -4.88975543E+00 , -1.92747327E+00 ,  8.08123860E-07 ,  3.62040104E-08
      29 ,       42 , -5.07125779E+00 , -1.31750936E+00 ,  1.35498726E-05 , -3.58394460E-06
      30 ,       42 , -5.18399800E+00 , -6.87331849E-01 , -3.21741645E-05 ,  3.73132264E-05
      31 ,       42 , -5.22526394E+00 , -4.62231970E-02 ,  6.09545115E-06 , -6.03795798E-05
      32 ,       42 , -5.19393875E+00 ,  5.96057276E-01 ,  1.15751016E-05 ,  2.57767997E-05
      33 ,       42 , -5.09058658E+00 ,  1.22967879E+00 ,  3.87151211E-06 ,  4.15306654E-06
      34 ,       42 , -4.91740723E+00 ,  1.84515131E+00 , -7.20522697E-08 ,  6.87577978E-07
      35 ,       42 , -4.67806806E+00 ,  2.43369455E+00 , -1.82237768E-06 , -1.61262574E-07
      36 ,       42 , -4.37744158E+00 ,  2.98752321E+00 , -1.39191325E-06 ,  5.74790483E-07
      37 ,       42 , -4.02128875E+00 ,  3.50002527E+00 , -3.65898527E-06 , -9.79007324E-08
      38 ,       42 , -3.61593081E+00 ,  3.96582926E+00 ,  4.99932509E-06 ,  3.43086602E-06
      39 ,       42 , -3.16794652E+00 ,  4.38077277E+00 , -1.10976783E-07 , -3.20576138E-06
      40 ,       42 , -2.68392075E+00 ,  4.74179520E+00 ,  4.66620987E-06 ,  2.21294858E-07
      41 ,       42 , -2.17025836E+00 ,  5.04678165E+00 ,  5.89024040E-06 , -3.82181362E-07
      42 ,       42 , -1.63306657E+00 ,  5.29438404E+00 ,  5.67732341E-06 , -1.79360759E-06
      43 ,       42 , -1.07810126E+00 ,  5.48384156E+00 ,  2.37685493E-06 , -2.78665194E-06
      44 ,       42 , -5.10768224E-01 ,  5.61481701E+00 , -1.76242865E-06 , -4.14940199E-06
      45 ,       42 ,  6.38320478E-02 ,  5.68726062E+00 ,  6.74015831E-06 , -2.06695114E-05
      46 ,       42 ,  6.40827203E-01 ,  5.70130887E+00 , -6.88316811E-06 ,  2.98004597E-06
